,User,Rating,Review,Product_Url
10,"chlokat
Received free product
Eye Color Hazel
Hair color Brunette
Skin Tone Porcelain
Skin Type Dry",4 stars,I really like this stuff!! I only use it once or twice a week just because of the way it tingles my skin. I feel like anytime I’m breaking out when I use this it helps! I make sure to use a super hydrating moisturizer with it.,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
11,"LayneM
Received free product
Eye Color Hazel
Hair color Brunette
Skin Tone Light
Skin Type Combination",2 stars,"I rreeeaaallllly wanted to like this product. It just didn’t do much for me. I have used much better chemical exfoliants at this price point, and I just don’t get the hype. There are tons of positive reviews though, so maybe my skin just didn’t like it. It didn’t irritate my skin, it just didn’t really give me much of a smoothing or brightening effect like I hoped.",https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
12,"isabellllll101
Received free product
Eye Color Brown
Hair color Brunette
Skin Tone Medium
Skin Type Oily",4 stars,I recieved this complimentary product from influenster for testing purposes. I really like everything this products does and it amazes me how much this little product can truly benefit your skin and change it. I havent been constant with this product so i cant say much about my experience with it but i do wake up with a glow and less dull skin. I really think this product works and i cant wait to see more results.,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
13,"caitlinelliott
Received free product
Eye Color Blue
Hair color Blonde
Skin Tone Tan
Skin Type Normal",4 stars,I used this product at night after washing my face. It left my skin feeling refreshed and firm. There was a little burn but that was the only bad thing about this and it didn’t last more than a few seconds. I would buy again and recommend for sure!,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
14,"Catkinsxoxo1
Received free product
Eye Color Green
Hair color Blonde
Skin Tone Fair
Skin Type Combination",5 stars,Amazing product!! I saw results just after one use. Smooth more even skin tone and reduced redness around blemishes. This is literally “gold”!,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
15,"CoriEllen
Received free product
Eye Color Brown
Hair color Brunette
Skin Tone Light
Skin Type Combination",5 stars,I was not expecting to see results as fast as the morning after using it for the first time! I was really excited to receive this product from Influenster as I’ve heard great reviews before hand. My skin was so glowing and fresh in the morning which is crazy because I have pretty dull skin. It’s also helped with my uneven skin tone a bit! I definitely recommend this product.,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
16,"QueenVglam
Received free product
Eye Color Brown
Hair color Brunette
Skin Tone Light
Skin Type Dry",5 stars,I added this to nighttime skin routine and it gives it a deeper clean and glow. Looking forward to see the changes it does to my face,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
17,"MLBRecco
Received free product
Age 25-34
Eye Color Green
Hair color Brunette
Skin Tone Medium
Skin Type Oily",3 stars,"I'm sure this has great potential but...... my skin is super sensitive and this makes it sting...not the normal tingle you're supposed to have with products like this. however, I will say once I got past the sting it wasnt bad and I felt I noticed a difference in my skin. that is why I'm giving it 3 stars.",https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
18,"amandaloveee200
Received free product
Eye Color Hazel
Hair color Blonde
Skin Tone Fair
Skin Type Combination",4 stars,"I received this as a complementary product and at first I was skeptical. With my sensitive skin, I always get irritated pretty easily but this is phenomenal! I have been using this 3 times a week for the past month and my skin has not only looked tighter but more hydrated and glowing as well. It has also helped my with my pores which is a huge win in my book!",https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
19,"ajabqilapqjabme
Received free product
Eye Color Blue
Hair color Blonde
Skin Tone Fair
Skin Type Normal",5 stars,Just like all the others said. This product is simply amazing and by far the best one that I received in my Influenster box. I would buy this once I ran out for sure!,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
20,"iessicap
Received free product
Eye Color Brown
Hair color Blonde
Skin Tone Porcelain
Skin Type Combination",4 stars,Amazing toner. I typically use a different glycolic toner and this one was a bit stronger than what I was used to. I had to switch it up and use it a few times a week instead of daily but I love it now!!! I receiveed this product complimentary for testing purposes.,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
21,"GabrielaJeane
Received free product
Eye Color Hazel
Hair color Brunette
Skin Tone Light
Skin Type Normal",3 stars,Honestly can’t tell the difference?! :/ but with So many good reviews I’m looking forward to keep testing it for a longer time to see the results. I have good skin luckily so sometimes its hard to tell,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
22,"CaitD215
Received free product
Eye Color Green
Hair color Blonde
Skin Tone Light
Skin Type Dry",4 stars,I left off a star bc I haven’t seen enough results but I love that I put this on for more of an effect and it doesn’t dry out my skin! Will continue to use for extended results!,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
23,"Received free product
Eye Color Brown
Hair color Brunette
Skin Tone Medium
Skin Type Combination",5 stars,"I’ve been suffering from some dull skin, and this product has changed that. I have tried a handful of products that are supposed to give your skin a glow, but they end up making my skin appear oily (or actually oily). This Liquid Gold has given my skin a noticeable radiance and more even texture. I simply use this a couple nights a week and follow up with an eye cream - that’s it! There’s no noticeable scent and I did not experience a tingle. Be careful dispensing the product from the bottle because you may accidentally use too much. I received this product free for testing purposes.
…read more",https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products%20grid:p440949
24,"Caysee001
Eye Color Blue
Hair color Auburn
Skin Tone Porcelain
Skin Type Dry",1 star,"I love this brand and use several other items in the line. I have been using this for over two months now and see absolutely no difference. I recently bought another, far less expensive eye cream that I actually am seeing results with. I can't believe the price I paid for an item that did absolutely nothing. It makes me want to stop using the other items in the line that I have been buying religiously for a year now.",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
25,"PandaCuddler
Age 45-54
Eye Color Brown
Hair color Brunette
Skin Tone Tan
Skin Type Combination",1 star,"Wanted a hydrating, depuffing, firming product. This is not it. Use it nightly. No difference. Decent moisture, but not worth it at this price point. What's up with the positive ratings?",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
26,"izazi
Eye Color Green
Hair color Blonde
Skin Tone Medium
Skin Type Dry",1 star,Over priced and Waste of money. I have been using this product for about a month and see absolutely NO difference.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
27,"TravelEscapeGo
Eye Color Brown
Hair color Brunette
Skin Tone Olive
Skin Type Normal",2 stars,I am on a mission to find the best serums and face creams so I can stop going from brand to brand. I’m in my mid 30s so I need skin care. I didn’t notice anything different or special about this product. It’s nice but no changes.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
28,"MrFrodo
Eye Color Brown
Hair color Brunette
Skin Tone Fair
Skin Type Dry",5 stars,"Seriously, this changed the way my eyes look. It helps so much with bags!",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
29,"mfran98
Eye Color Gray
Hair color Blonde
Skin Tone Fair
Skin Type Combination",3 stars,"Does help with brightness. However, I do not appreciate the fragrance in it and I believe it is causing my under eyes to be a little sensitive.",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
30,"Michelle1957
Eye Color Blue
Hair color Auburn
Skin Tone Light
Skin Type Normal",5 stars,"Love it!! I have been using this for quite a long time. It instantly smoothes out my fine lines and I have the appearance of a good night's sleep, even if I haven't had one!! Lasts for along time also, definitely worth the price.",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
31,"l1sta
Eye Color Brown
Hair color Black
Skin Tone Olive
Skin Type Combination",1 star,"This is a light gel like serum, it has a very thin consistency. It doesn’t do anything to improve wrinkles and dark circles around my eyes. Its not moisturizing either. Ive been using other eye cream and has gotten better results. For the price, it is not worth it I would not be getting it again.",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
32,"ckrash
Eye Color Brown
Hair color Brunette
Skin Tone Olive
Skin Type Normal",3 stars,I wasn't really sure how to grade this product. I have used it faithfully morning and night for one week but haven't noticed any results. I've been using it in conjunction with the cream. The cream was a sample. It came in a generous amount.I don't think I will repurchase.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
33,"Robin0929
Eye Color Hazel
Hair color Brunette
Skin Tone Medium
Skin Type Combination",5 stars,Lately my eyes have been looking puffy and tired. Tried this and it really helped eliminate both problems. I've only been using it for a week though so I hope the effects continue.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
34,"DeniseDM
Age 35-44
Eye Color Brown
Hair color Brunette
Skin Tone Tan
Skin Type Dry",1 star,"I was optimistic about this products based upon reviews, ingredients however I had to return it. I used it for a couple of weeks and just found the product drying and started to irritate my under eye area.",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
35,"akm215
Eye Color Brown
Hair color Brunette
Skin Tone Light
Skin Type Combination",3 stars,I found this to be okay-ish. There was nothing amazing about it. It sort of dried my under eye a bit but didn’t notice any change.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
36,"AngelaStin
Eye Color Brown
Hair color Brunette
Skin Tone Light
Skin Type Combination",5 stars,I love this serum. I have been using this for 4 months (I’m on my second bottle) and have seen significant brightening and tightening under my eyes. It’s a great product for me!,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
37,"RMichaud
Eye Color Hazel
Hair color Brunette
Skin Tone Medium
Skin Type Dry",5 stars,Honestly I have been using this for a few months and cannot live without it. I find that my eyes feel fresh all day long and see less lines around my eyes.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
38,"Glowtina
Eye Color Brown
Hair color Black
Skin Tone Olive
Skin Type Combination",5 stars,"I am in my early 30's and have always enjoyed using eye creams to protect my eye area. I received this in a sample and used it for a week and loved how it plumped and hydrated my eye area. I went back and invested in the full size as I have never really seen anything like this before. I use it day and night one pump is all you need and it leaves your under eye looking nice and hydrated. I purchased it about 2 months ago and I am not even half way done with it. My guess it will last me about 2-3 more months. So it is well worth the splurge. It does take about 5 minutes to fully dry down so best to apply it in your skin prep before you do your eye makeup. It does a beautiful job at prepping the under eyes for concealer and it isn't too heavy where it will change the texture of your skin.
…read more",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
39,"gracelikerain
Eye Color Brown
Hair color Gray
Skin Tone Light
Skin Type Combination",5 stars,"Wow! This stuff is amazing! I have a problem with my eyelids sagging since I’m pushing the half century mark, but this stuff did want it said it does! It’s given me back my youth!",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
40,"Zimmie18
Eye Color Green
Hair color Auburn
Skin Tone Light
Skin Type Normal",5 stars,"Two years ago the dreaded under eye sink due to lack of firmness and age related (72), over the last year I pretty much have tried all the popular brands, spent major dollars (skincuticls,etc one after the other. Scrolling through all of the eye product I bought Black Tea on a whim. OMG within a week I could start to see the skin under my eyes firm up a bit. After two weeks I have been amazed at the transformation. I also have been using the moisturizer and night cream. But hands down this eye serum is the best if you are looking to firm up under the eye area.
…read more",https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
41,"DianneVIB
Eye Color Hazel
Hair color Red
Skin Tone Fair
Skin Type Dry",5 stars,I love this product. No more fine lines under concealer and it really reduces my puffiness. I highly recommend and trust me I’ve tried just about all of the popular eye treatments.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
42,"TajP
Eye Color Brown
Hair color Black
Skin Tone Deep
Skin Type Combination",1 star,Overpriced and no results I finished my Mac brightening under eye cream so I thought I’d try something new. This was one of the products I purchased to try out. I have been using it for about 2 weeks now and have not noticed any changes for the better. I now have visible dark circles and brightness is gone. It’s actually reversed everything the Mac one has done for me. Will not repurchase.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
43,"Catrino
Eye Color Blue
Hair color Brunette
Skin Tone Fair
Skin Type Combination",5 stars,Was torn between this and the Fresh Black Tea Eye Cream. What I like about this product over the cream is that is looks seamless under foundation. Works very well definitely gives a bit more firming than other serums I've used and goes a long way for a small bottle!,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
44,"Saimahmad
Eye Color Brown
Hair color Black
Skin Tone Medium
Skin Type Oily",1 star,I ended up returning it as it caused redness in the eye area with peeling:(,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
45,"Boteca
Eye Color Green
Hair color Blonde
Skin Tone Fair
Skin Type Normal",5 stars,Excellent product. Better than other products I have used & less expensive. I have very sensitive skin snd some products turn on me but not Fresh. Nothing is a miracle but I could see the difference immediately. My bags were about 50% gone the first time I used it. I also love corset & the hydrating moisturizer A little goes a long way!,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
46,"MariaB89
Eye Color Brown
Hair color Black
Skin Tone Tan
Skin Type Dry",4 stars,I've been using this serum for over a month and I feel like my under eyes are super firm. It definitely doesnt illuminate other than it having a shininess until it dries. it layers well under my concealer but doesnt do anything for darkness or puffiness.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
47,"msjuliebelle
Eye Color Green
Hair color Blonde
Skin Tone Light
Skin Type Normal",4 stars,I’ve been using this product for a few weeks now and I like it. It feels like it really hydrates my eyes and doesn’t take long to soak in once it’s on your skin. I have to admit for the price and hype I did expect more dramatic results when it comes to depuffing and circle reducing.,https://www.sephora.com/product/black-tea-firming-eye-serum-P439626?icid2=products%20grid:p439626
48,"EmBouv
Eye Color Brown
Hair color Brunette
Skin Tone Medium
Skin Type Combination",3 stars,My son that is 16 has been using this proactive line for a month now ... He says he sees improvement but I don’t see that it cleared up his acne a whole lot . We will try it for another month and go from there,https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
49,"srrob
Eye Color Blue
Hair color Brunette
Skin Tone Fair
Skin Type Combination",5 stars,"So fast! Everyone always will tell you acne takes time to clear up. I’ve been waiting for 4 months for my spirolactone medication to kick in - did nothing, had a new zit everyday. Changed my diet, cleaned my make up brushes every week, got facials, used over the counter creams, EVERYTHING FOR MONTHS WITH WORSE SKIN THEN I STARTED OUT. Finally, I said I’m done - going to proactive. My whole face is almost clear in two weeks. Haven’t gotten a new zit in a week+. It just works. Yes it’s drying but but how else is you acne going to go away if the oils and bacteria aren’t being starved? Also, if you just get a nice serum to put on AFTER the toner and a lotion for after their location, your gooooood. Please don’t over look this, it works and it works fast. Stop struggling and trying a million things. This. Works.
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
50,"Pefley
Age 25-34
Eye Color Green
Hair color Auburn
Skin Tone Fair
Skin Type Combination",5 stars,I recently moved into a new climate zone and am now incessantly breaking out in acne. I used the original formula of Proactive as a teen. I think this is why I know how to use it for my skin and LOVE THIS PRODUCT. The trick is to use the step 3 only at night and use the Ultra-Light Moisturizing Lotion SPF 30 during the day. The old school Proactive is strong and will bleach away the acne scars.,https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
51,"LauraGlows
Age 25-34
Eye Color Green
Hair color Brunette
Skin Tone Light
Skin Type Combination",2 stars,"I used this product, it did however clear my skin.The only thing that bothered me is it dried my skin so bad. I tried everything from products to all natural to help improve the dryness caused by this product, nothing WORKED. My skin texture started getting worse so I slowly stopped using it. I guess it depends on your skin type, environment ext but i found origins and tatcha and it saved my skin. I literally have clear skin and the moisturizers and hydration I need. I'm going to say a big fat no to this product forever.
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
52,"coilalsu
Eye Color Brown
Hair color Brunette
Skin Tone Light
Skin Type Combination",5 stars,"I am really not sure why people give this product bad reviews because your skin gets “addicted.” I don’t care if I have to slather this on my face the every day for the rest of my life - it clears up my acne and redness so WHO CARES? This stuff works, period. I’ve used it for 15 years. Once I went off of it for a whole year. Tried EVERYTHING else Sephora and dermatologists had to offer and nothing worked. So, I bought my happy little ProActiv kit and I had my beautiful skin back in a matter of days. I’ll never look back!!
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
53,"EVK83
Eye Color Brown
Hair color Brunette
Skin Tone Light
Skin Type Oily",5 stars,"I've been using the original Proactive system for over a decade now. I'm 36 years old with oily and acne prone skin. I also have contact dermatitis and react to EVERYTHING. I do not have sensitized skin since I try skincare only 2-3 times per year, only to find out that the products, yet again, give me a rash. I use the Proactive ""Repair"" step one or twice per week. Lately, I've been mixing it with hyaluronic acid and marula oil. I find this particular Proactive line (not the newer version) to be extremely effective in fighting blemishes and controlling oiliness. What's most important to me is that I don't get an allergic reaction.
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
54,"NathanBradleyF
Age 25-34
Eye Color Green
Hair color Brunette
Skin Tone Medium
Skin Type Combination",5 stars,"Do not listen to these reviewers. Proactiv is the GOLD STANDARD of acne treatments. I have used everything you can think of. Prescriptions, Differin, Retin A, Salicylic Acid, Chemical Peels and NOTHING has helped my acne like Proactiv. I understand that some people might be sensitive to benzoyl peroxide and of course peroxide will bleach fabric but overall this is one of the more gentle acne treatments. The toner is very gentle and actually moisturizing. The Repairing Lotion is liquid gold and I haven't stopped using it in 20 years. Very luxurious product that will not dry out your skin. My nice just turned 13 and is going to have the same problems with acne that I did. She has whiteheads on her forehead and on her cheeks. I started using Proactiv repairing lotion on her and my mom couldn't believe her skin cleared up that fast. I'm telling you the truth.....you can buy all these other products on here if you want to, but if you want clear skin buy this. The combo of glycolic acid and benzoyl peroxide is perfect. Salicylic Acid will not work on bad acne. Everybody knows about Proactiv for a reason. It works! I would just reccommend a good moisturizer. Proactiv's Green Tea is an excellent choice and while I use Belif Moisturizing Bomb, I always keep Green Tea on hand. My dermatologist even recommended that moisturizer to me and they sell medical grade products. It's just too light for me to use by itself now.
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
55,"aspark
Eye Color Brown
Hair color Black
Skin Tone Fair
Skin Type Combination",4 stars,"This product is pretty good! it got rid of most of my acne so I'm happy with it. It can damage your skin quite a bit so if your skin is sensitive, then DON'T USE IT. My skin didn't get that damaged but I could tell that it was because I got a bit of sun damage. I got tanned more easily which I HATED SO MUCH(I prefer being white because I'm Korean and all of my makeup products are light.) If you finish Number 1 and 2, then switch to a skincare routine to restore your skin's health and use 3 as a spot treatment. My skin is SO much clearer than before so this product does do what it's supposed to do. But I didn't like how it was drying and irritating my skin. Also, some people are saying ""OMG I GOT SO MUCH SUN DAMAGE"". First of all, it says on the product that your skin might be more prone to sun damage while using it. That's literally like the first thing I saw when I looked at it. So, you shouldn't really be complaining about that.
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
56,"KTeW19
Eye Color Hazel
Hair color Blonde
Skin Tone Fair
Skin Type Combination",5 stars,"When I first tried this product as a teenager my skin had a bad reaction to it; I tried it again a few years later and i’m not sure if it was because of my age or what but proactive is the best thing I would ever recommend to somebody struggling with acne. I have read some of the negative comments about people saying it stains their clothes, that their skin becomes addicted? Never have experienced any staining. And people need to understand when you use products on your face for quite some time those products will plateau out; meaning they lose their affect. So you have to switch up your face products every so often. I don’t typically write reviews ever but I wanted to write this one because I was mildly offended at all the negative reviews. This product saved my skin, not only did it eliminate my acne but it improve the overall appearance of my skin in general.
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
57,"BaileyBaltimore
Eye Color Brown
Hair color Black
Skin Tone Deep
Skin Type Oily",5 stars,"I am surprised to see so many negative reviews. Proactive literally changed my life! I struggled with acne from my teens into my mid 20s. I tried EVERYTHING, over the counter and prescription. I am mid 30s' now and I have been using proactive for about 10 years. It takes a month or two to start seeing results when your first start. Also I stopped using the toner years ago. Just step 1 and 3 and my skin has remained clear. I think you just have to find what works best for you.
…read more",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
58,"nataliegrusling
Received free product
Eye Color Blue
Hair color Blonde
Skin Tone Fair
Skin Type Combination",5 stars,"I was gifted this product from Proactiv in exchange for my honest opinion and must say it really cleared up my acne in just a short period of time. I had a lot of issues with inflammation prior to use. Now, Using this daily has helped reset my skin!",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
59,"miaciciliot
Received free product
Eye Color Hazel
Hair color Brunette
Skin Tone Light
Skin Type Combination",5 stars,"I have recently had some skin troubles that diminished my confidence. Proactiv gifted me this in exchange for an honest review, which was astounding. The Pore Targeting Treatment is amazing - I’ve felt so much more confident going makeup free.",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
60,"yaninamakoviy
Received free product
Eye Color Green
Hair color Brunette
Skin Tone Light
Skin Type Dry",5 stars,"I received this product from Proactiv in exchange of my honest review. I experienced a lot of stress recently what appears to be bad for my skin, I got acne. And after using this product, my skin looks so much better. I love this product.",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
61,"arabella122
Received free product
Eye Color Blue
Hair color Blonde
Skin Tone Light
Skin Type Combination",5 stars,"This really worked for my skin, I’ve tried a lot of different acne products but this gave me results pretty quickly and as long as I use them regularly my acne has been staying away. I was gifted this product, but these are my opinions (:",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
62,"LCM371
Received free product
Age 45-54
Eye Color Brown
Hair color Brunette
Skin Tone Medium
Skin Type Normal",4 stars,"For me, this 3 step system worked well in keeping my skin clear. It could be a bit drying at times but that's how it affected my skin. I have combination mature skin. Proactiv provided me with a free sample to test this system but opinions on how the system worked for me are 100% my own.",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
63,"lennylovee
Received free product
Eye Color Brown
Hair color Brunette
Skin Tone Medium
Skin Type Combination",5 stars,"since I am using the acne Systems kit from proactiv to help improve my skin I am seeing some amazing results, I add it to my daily routine and I loved the result!",https://www.sephora.com/product/proactiv-solution-3-step-acne-treatment-system-30-day-introductory-size-P440653?icid2=products%20grid:p440653
